id,price,year,manufacturer,condition,fuel,odometer
4345,13495,2015,ford,excellent,gas,71000
4346,39990,2011,chevrolet,good,gas,10862
4347,21590,2017,volvo,good,gas,37202
4348,28590,2019,volvo,good,gas,18531
4349,39590,2019,lincoln,good,gas,35126
4350,43990,2020,acura,good,gas,1835
4351,45990,2019,acura,good,gas,14691
4352,4495,2012,ford,good,gas,147905
4353,6995,2009,chrysler,good,gas,147965
4354,7995,2014,kia,good,gas,126454
4355,7495,2011,ford,good,gas,72550
4356,4995,2009,ford,good,gas,93550
4357,8495,2010,honda,good,gas,98195
4358,34990,2018,jeep,good,gas,19816
4359,39590,2012,chevrolet,good,gas,28319
4360,35590,2020,lexus,good,gas,6185
4361,28990,2018,infiniti,good,gas,32458
4362,6000,2014,chevrolet,like new,gas,139000
4363,41590,2019,volvo,good,gas,22067
4364,33590,2019,volvo,good,gas,10742
4365,29990,2020,volvo,good,gas,10227
4366,5999,2004,ford,good,gas,227000
4367,18250,2002,lincoln,excellent,gas,40000
4368,14000,2011,ford,excellent,gas,145000
4369,7500,2012,chevrolet,excellent,gas,71000
4370,8500,1993,volkswagen,excellent,gas,114000
4371,5500,2008,dodge,good,gas,77170
4372,2490,2002,gmc,good,gas,161580
4373,8500,2011,ford,good,gas,173000
4374,2995,2006,ford,excellent,gas,154400
4375,7490,2007,honda,excellent,gas,107877
4376,7000,2011,chevrolet,good,gas,84758
4377,7500,2005,chevrolet,good,diesel,178000
4378,4900,2012,ford,good,gas,121340
4379,11500,2005,chevrolet,good,gas,82000
4380,3495,2010,ford,good,gas,175523
4381,37000,2015,ford,like new,gas,54000
4382,12000,2016,lincoln,good,gas,67000
4383,8250,2013,ford,excellent,gas,90000
4384,25990,2019,honda,good,gas,25067
4385,14500,2013,ford,excellent,gas,96000
4386,15000,2013,gmc,good,gas,164000
4387,6350,2009,saturn,excellent,gas,81000
4388,7600,2014,chevrolet,like new,gas,65000
4389,5400,2003,jaguar,excellent,gas,100242
4390,11000,2003,gmc,good,gas,90006
4391,7995,2015,nissan,like new,gas,94237
4392,7995,2011,chevrolet,good,gas,127327
4393,3795,2007,ford,good,gas,134020
4394,4995,2011,chevrolet,good,gas,160363
4395,6495,2008,chrysler,good,gas,140188
4396,5995,2006,jeep,good,gas,155303
4397,4995,2012,nissan,good,gas,138203
4398,2395,2001,chevrolet,good,gas,149513
4399,6995,2014,dodge,excellent,gas,124797
4400,4495,2008,buick,good,gas,132309
4401,4295,2007,saturn,good,gas,160000
4402,3495,2006,mazda,good,gas,136294
4403,24990,2013,mini,good,gas,39516
4404,15000,2001,chevrolet,like new,gas,144000
4405,6000,2012,chevrolet,excellent,gas,176000
4406,7500,2010,cadillac,excellent,gas,144000
4407,10500,2010,chevrolet,good,gas,106000
4408,6900,2009,rover,good,gas,17900
4409,72500,2018,ram,like new,diesel,36000
4410,8250,2012,chevrolet,excellent,gas,196000
4411,8500,2011,chevrolet,excellent,gas,84771
4412,3800,2010,cadillac,good,gas,218614
4413,67900,2019,chevrolet,like new,diesel,17034
4414,6500,2005,subaru,good,gas,99000
4415,18500,2015,buick,excellent,gas,36497
4416,13800,2011,gmc,excellent,gas,143000
4417,7500,1976,lincoln,good,gas,53900
4418,4500,2001,buick,excellent,gas,82350
4419,2950,1994,chevrolet,good,gas,121000
4420,3950,2005,mazda,good,gas,196400
4421,21500,2016,lincoln,like new,gas,78000
4422,18500,2002,ford,like new,gas,31000
4423,38590,2018,toyota,good,gas,37252
4424,15500,2015,volkswagen,excellent,gas,51235
4425,5100,2007,cadillac,good,gas,113000
4426,15500,2016,ford,good,gas,41320
4427,25990,2014,dodge,good,gas,37374
4428,56000,2019,chevrolet,like new,diesel,31195
4429,16900,2013,lincoln,excellent,gas,121000
4430,7200,2005,ford,excellent,gas,126388
4431,46000,2018,chevrolet,like new,gas,35200
4432,5200,1994,chevrolet,good,gas,126500
4433,9000,2015,jeep,good,gas,71000
4434,7000,2009,ford,good,gas,228000
4435,16990,2011,gmc,good,gas,39219
4436,10900,2012,buick,excellent,gas,148860
4437,5500,2004,ford,good,gas,117000
4438,12900,1996,ford,excellent,gas,102000
4439,7000,2009,nissan,good,gas,110511
4440,4800,2009,chevrolet,good,gas,144500
4441,22990,2017,infiniti,good,gas,22917
4442,2995,2009,chevrolet,fair,gas,147000
4443,36590,2019,bmw,good,gas,17647
4444,12450,2016,dodge,like new,gas,64000
4445,14500,2007,pontiac,like new,gas,29090
4446,37590,2017,mercedes-benz,good,gas,61018
4447,37590,2017,mercedes-benz,good,gas,59599
4448,10000,2014,rover,excellent,gas,139000
4449,8200,2011,jeep,excellent,gas,123500
4450,34590,2020,lexus,good,gas,7678
4451,2450,2003,ford,fair,gas,163600
4452,6500,2012,jeep,good,gas,199000
4453,7500,2011,volvo,good,gas,165000
4454,19997,2012,chevrolet,good,gas,148000
4455,49990,2020,tesla,good,electric,3996
4456,7200,2016,chevrolet,excellent,gas,86000
4457,7850,2013,chevrolet,like new,gas,74000
4458,9800,1990,chevrolet,excellent,diesel,190010
4459,24900,2017,gmc,excellent,gas,97000
4460,39900,2016,jeep,like new,gas,33000
4461,43990,2019,jeep,good,gas,4362
4462,3700,2013,ford,good,gas,120000
4463,30000,2016,chevrolet,like new,gas,93634
4464,35990,2018,ram,good,gas,21885
4465,10000,1978,chevrolet,good,gas,1234
4466,12000,1978,cadillac,good,gas,123456
4467,7450,2002,chevrolet,excellent,gas,212000
4468,31500,1977,toyota,excellent,gas,73000
4469,36590,2018,bmw,good,gas,29158
4470,25990,2017,jaguar,good,diesel,15718
4471,21500,1997,toyota,good,gas,170299
4472,59990,2019,mercedes-benz,good,gas,12765
4473,7950,2016,chevrolet,excellent,gas,61000
4474,11500,2014,chrysler,excellent,gas,65000
4475,47990,2019,chevrolet,good,gas,34216
4476,18590,2017,toyota,good,gas,30223
4477,8500,2006,ram,good,gas,180969
4478,5599,2006,toyota,excellent,gas,200200
4479,3000,1977,buick,fair,gas,88000
4480,26990,2020,toyota,good,gas,8625
4481,11500,2015,ford,good,hybrid,88800
4482,36900,2015,chevrolet,good,diesel,167000
4483,2000,2009,chevrolet,like new,gas,151243
4484,18500,2019,chevrolet,excellent,gas,29900
4485,30800,2019,gmc,excellent,gas,14000
4486,6000,1996,lincoln,excellent,gas,136000
4487,4500,2011,kia,excellent,gas,134000
4488,30900,2016,ram,good,diesel,155000
4489,20590,2015,bmw,good,gas,65290
4490,5500,2009,saturn,excellent,gas,146382
4491,45590,2018,mercedes-benz,good,gas,53375
4492,38990,2020,audi,good,gas,19067
4493,32990,2015,chevrolet,good,gas,84498
4494,32000,2015,chevrolet,good,gas,62750
4495,10900,2013,audi,excellent,gas,182590
4496,9990,2007,ford,good,gas,122900
4497,4800,2008,ford,good,gas,203000
4498,6000,2009,ford,good,gas,197000
4499,5500,2011,jeep,excellent,gas,200000
4500,6500,2005,jeep,good,gas,100885
4501,2800,2001,ford,good,gas,139000
4502,10500,2007,dodge,excellent,gas,71500
4503,26500,1998,ford,excellent,diesel,139440
4504,15000,2016,chevrolet,like new,gas,8469
4505,6900,2000,chevrolet,good,gas,183500
4506,8490,2011,hyundai,good,gas,105598
4507,7990,2010,gmc,good,gas,163208
4508,11000,2011,toyota,good,gas,170020
4509,9990,2011,toyota,good,gas,88172
4510,11500,2012,toyota,good,gas,125999
4511,7500,2004,jeep,excellent,gas,100000
4512,4900,2008,ford,good,gas,124000
4513,17990,2012,chevrolet,good,gas,128863
4514,10500,2007,toyota,good,gas,202455
4515,15895,2016,hyundai,excellent,gas,48483
4516,4200,2012,nissan,excellent,gas,134000
4517,7500,2004,gmc,good,gas,216000
4518,14490,2009,chevrolet,good,gas,173850
4519,17500,2009,jeep,good,gas,170453
4520,5900,2014,dodge,good,gas,101700
4521,7500,1992,ram,good,diesel,213976
4522,8899,2017,nissan,excellent,gas,65511
4523,7900,2005,toyota,excellent,gas,118000
4524,10500,1994,chevrolet,excellent,gas,210193
4525,25900,2013,honda,excellent,gas,110542
4526,6900,2004,chrysler,excellent,gas,91500
4527,33900,2018,ford,like new,gas,70100
4528,2800,2009,ford,excellent,gas,197000
4529,16785,2016,dodge,excellent,gas,18758
4530,11500,1984,harley-davidson,like new,gas,5000
4531,9000,2006,pontiac,like new,gas,84000
4532,14895,2012,audi,excellent,gas,92899
4533,14990,2012,chevrolet,good,gas,187043
4534,19990,2015,chevrolet,good,gas,205779
4535,4500,2002,ford,fair,gas,138000
4536,16490,1992,gmc,good,gas,100400
4537,8500,1997,jeep,good,gas,189065
4538,19500,2010,jeep,good,gas,164953
4539,18250,2014,gmc,good,gas,121000
4540,3500,2004,toyota,good,gas,217738
4541,2000,1994,chevrolet,fair,gas,110000
4542,14000,1992,pontiac,excellent,gas,104661
4543,6990,2006,honda,good,gas,188134
4544,11990,2008,chevrolet,good,gas,146515
4545,2800,2010,ford,good,gas,186200
4546,2000,2002,chevrolet,good,gas,197000
4547,3999,2003,mercury,excellent,gas,119000
4548,5599,2004,pontiac,excellent,gas,79700
4549,6599,2004,toyota,excellent,gas,103900
4550,13900,2004,ford,like new,gas,63000
4551,15895,2019,hyundai,excellent,gas,35599
4552,4500,1972,chevrolet,good,gas,40000
4553,6990,1995,chevrolet,good,gas,225268
4554,36500,2016,gmc,like new,gas,50000
4555,19995,2014,chevrolet,excellent,gas,90005
4556,5490,2007,jeep,good,gas,174763
4557,14800,2016,chrysler,excellent,gas,108795
4558,14500,2008,jeep,good,gas,115274
4559,13400,2012,subaru,excellent,gas,95114
4560,11400,2016,ford,excellent,gas,95280
4561,15400,2015,subaru,excellent,gas,104345
4562,16600,2017,audi,excellent,gas,108822
4563,18600,2012,rover,excellent,gas,107489
4564,9800,2013,honda,excellent,gas,115639
4565,12400,2018,chevrolet,excellent,gas,70988
4566,14400,2015,nissan,excellent,gas,98232
4567,16500,2011,jeep,good,gas,132486
4568,5700,2010,chrysler,good,gas,185000
4569,10990,2012,chevrolet,good,gas,164037
4570,3600,2012,volkswagen,good,gas,138850
4571,9990,2003,chevrolet,good,gas,224362
4572,9700,2013,ford,good,gas,151456
4573,10800,2015,kia,excellent,gas,105746
4574,18895,2016,ford,good,gas,98136
4575,7499,2011,ford,excellent,gas,87500
4576,35990,2018,ford,good,gas,22812
4577,33990,2019,jeep,good,gas,7359
4578,26990,2017,mazda,good,gas,4114
4579,9000,2013,chevrolet,good,gas,124000
4580,16000,2018,subaru,excellent,gas,105000
4581,30590,2020,ford,good,gas,30588
4582,15590,2016,chevrolet,good,gas,7076
4583,25990,2013,mercedes-benz,good,gas,42045
4584,17990,2015,volkswagen,good,diesel,51482
4585,4850,2008,ford,excellent,gas,152000
4586,15500,2009,chevrolet,excellent,hybrid,89000
4587,34990,2020,jeep,good,gas,3181
4588,32990,2018,ford,good,gas,27726
4589,17990,2012,volkswagen,good,gas,93185
4590,29990,2019,mazda,good,gas,5247
4591,39590,2017,chevrolet,good,gas,10496
4592,15990,2010,ford,good,gas,48055
4593,9500,2010,ram,good,gas,158675
4594,9000,2015,jeep,good,gas,71100
4595,38990,2013,chevrolet,good,gas,51525
4596,33990,2012,mercedes-benz,good,gas,88107
4597,29590,2017,infiniti,good,gas,31153
4598,23990,2015,infiniti,good,gas,42327
4599,33590,2019,lincoln,good,gas,7670
4600,33990,2019,acura,good,gas,11902
4601,17990,2015,mitsubishi,good,gas,59014
4602,31990,2020,mazda,good,gas,2408
4603,25590,2017,ford,good,gas,11325
4604,15900,2008,ford,excellent,gas,90200
4605,33990,2018,bmw,good,gas,30570
4606,17590,2011,bmw,good,gas,69457
4607,30590,2016,jeep,good,gas,59322
4608,19000,2011,chevrolet,excellent,gas,70000
4609,41590,2017,mercedes-benz,good,gas,18987
4610,38590,2016,mercedes-benz,good,gas,26862
4611,17990,2018,hyundai,good,gas,17897
4612,22990,2017,lincoln,good,gas,13210
4613,8900,2013,dodge,like new,gas,82536
4614,24590,2017,acura,good,gas,36731
4615,34990,2018,ford,good,gas,18650
4616,38590,2020,bmw,good,gas,5580
4617,21590,2013,bmw,good,gas,62993
4618,36590,2018,audi,good,gas,49963
4619,2000,2006,chevrolet,good,gas,150000
4620,28990,2016,jeep,good,gas,69856
4621,8600,2003,ford,like new,diesel,177000
4622,7000,2013,ford,like new,gas,90000
4623,45590,2018,mercedes-benz,good,gas,5277
4624,30990,2018,infiniti,good,gas,22821
4625,24590,2018,lincoln,good,gas,16081
4626,22990,2020,hyundai,good,gas,3066
4627,6900,2004,chevrolet,good,gas,179000
4628,38500,2017,chevrolet,excellent,gas,3211
4629,13895,2011,gmc,excellent,gas,180500
4630,6500,1999,jeep,good,gas,130000
4631,7500,2008,buick,excellent,gas,155000
4632,33480,2017,chevrolet,excellent,gas,103026
4633,18495,2014,toyota,like new,gas,37582
4634,5000,2005,ford,good,gas,135500
4635,20000,2014,chrysler,like new,gas,2800
4636,7500,2006,honda,good,gas,225073
4637,2400,1996,ford,fair,gas,184000
4638,20900,2015,chevrolet,excellent,gas,134800
4639,34900,2020,ford,like new,gas,13207
4640,21900,2017,chevrolet,excellent,gas,88650
4641,19900,2014,ford,good,gas,138458
4642,26900,2016,ford,excellent,gas,96697
4643,26500,2014,chevrolet,like new,gas,99000
4644,23500,2017,hyundai,excellent,gas,60000
4645,11495,2009,ford,excellent,gas,145321
4646,4995,2008,lexus,excellent,gas,225465
4647,4200,2008,chevrolet,good,gas,184000
4648,6500,2002,toyota,good,gas,185500
4649,3500,2002,ram,fair,gas,51000
4650,6900,1997,chevrolet,excellent,gas,60385
4651,3900,2007,jeep,good,gas,122474
4652,7500,2010,volkswagen,excellent,gas,108000
4653,7995,2011,ford,excellent,gas,145500
4654,15000,2015,ram,good,gas,145000
4655,15995,2016,chevrolet,excellent,gas,127000
4656,16995,2015,gmc,excellent,gas,105000
4657,18995,2010,ford,excellent,diesel,223500
4658,8395,2015,chevrolet,excellent,gas,78500
4659,10495,2015,ford,excellent,gas,142000
4660,8495,2014,ford,excellent,gas,142000
4661,18995,2017,chevrolet,excellent,gas,112000
4662,13495,2014,gmc,excellent,gas,105500
4663,12995,2009,chevrolet,excellent,gas,165500
4664,23995,2013,ford,excellent,gas,132000
4665,11995,2008,chevrolet,excellent,gas,171500
4666,7395,2011,ford,excellent,gas,105000
4667,16995,2008,ford,excellent,diesel,155000
4668,6795,2006,ford,good,gas,124500
4669,6995,2010,ford,good,gas,194000
4670,7795,2012,chevrolet,excellent,gas,150500
4671,8695,2011,chevrolet,excellent,gas,142000
4672,15995,2011,chevrolet,excellent,gas,141500
4673,19995,2015,hyundai,excellent,gas,60000
4674,14495,2009,gmc,excellent,gas,179500
4675,18995,2013,chevrolet,excellent,gas,231000
4676,14995,2016,ford,excellent,gas,113500
4677,21495,2013,gmc,excellent,gas,124000
4678,15295,2011,ram,excellent,gas,162000
4679,15695,2011,ford,excellent,gas,150500
4680,14995,2010,gmc,excellent,gas,148500
4681,14895,2010,chevrolet,excellent,gas,102000
4682,12495,2015,ford,excellent,gas,96500
4683,19995,2011,chevrolet,excellent,gas,101000
4684,16995,2010,chevrolet,excellent,gas,139000
4685,6995,2002,ford,fair,gas,139000
4686,15295,2014,jeep,excellent,gas,94500
4687,16395,2010,chevrolet,excellent,gas,128500
4688,11795,2009,ford,excellent,gas,204000
4689,7995,2005,ford,good,gas,144000
4690,12995,2008,gmc,excellent,gas,155500
4691,5695,2009,mercury,fair,gas,158500
4692,7995,2012,ford,good,gas,141000
4693,9495,2013,ford,excellent,gas,145000
4694,18995,2014,gmc,excellent,gas,157500
4695,33000,2017,jeep,excellent,gas,59500
4696,26750,2017,ram,excellent,gas,154000
4697,8000,2014,hyundai,like new,gas,113000
4698,26000,2009,ram,excellent,diesel,165818
4699,6995,2008,gmc,excellent,gas,194274
4700,8900,2008,cadillac,excellent,gas,220000
4701,8500,2013,chevrolet,good,gas,108900
4702,16000,2004,ford,like new,gas,70000
4703,11000,2014,dodge,excellent,gas,98000
4704,7900,2005,gmc,excellent,gas,191000
4705,2995,2005,chevrolet,good,gas,134000
4706,4995,2005,chevrolet,good,gas,118000
4707,3295,2004,chevrolet,good,gas,189000
4708,3495,2008,cadillac,excellent,gas,172245
4709,6295,2011,chevrolet,excellent,gas,124765
4710,4295,2006,ford,excellent,gas,159987
4711,4500,2005,ford,fair,gas,160000
4712,7000,2001,chevrolet,excellent,gas,160000
4713,9500,2013,chevrolet,good,gas,100700
4714,10995,2010,chevrolet,excellent,gas,207138
4715,14374,2014,chevrolet,excellent,gas,90000
4716,9500,1973,dodge,fair,gas,89000
4717,7000,2007,chevrolet,excellent,gas,85000
4718,10900,2003,subaru,excellent,gas,70300
4719,26100,2013,jeep,excellent,gas,33500
4720,16000,1999,chevrolet,excellent,gas,86000
4721,14995,2017,volkswagen,excellent,gas,80500
4722,10900,2011,subaru,good,gas,88960
4723,3300,1995,mercury,good,gas,138371
4724,10500,2006,dodge,excellent,gas,186000
4725,4000,2004,nissan,good,gas,220000
4726,3500,2002,dodge,good,gas,133000
4727,4950,1998,jeep,salvage,gas,124000
4728,3000,2001,jaguar,excellent,gas,67000
4729,7500,2006,gmc,good,gas,120000
4730,8495,2011,ford,excellent,gas,129000
4731,4995,1999,ram,fair,gas,102000
4732,16995,2009,ford,excellent,diesel,139000
4733,16495,2015,chevrolet,excellent,gas,158000
4734,10000,2008,mazda,excellent,gas,53147
4735,7400,2005,ford,good,gas,132000
4736,2400,1997,subaru,fair,gas,191300
4737,5500,2007,gmc,excellent,gas,248000
4738,18995,2015,dodge,excellent,gas,58347
4739,8295,2009,ford,excellent,gas,211911
4740,16200,2004,chevrolet,good,diesel,178000
4741,14500,2014,ford,like new,gas,69170
4742,15200,2016,chevrolet,excellent,gas,75000
4743,14467,2017,chevrolet,excellent,gas,38000
4744,12395,2010,nissan,excellent,gas,184000
4745,25995,2015,chevrolet,excellent,gas,167117
4746,19995,2013,ram,excellent,gas,130500
4747,7495,2006,mitsubishi,excellent,gas,156500
4748,5000,2000,jeep,good,gas,150000
4749,15877,2015,chevrolet,excellent,gas,41000
4750,20000,1973,buick,like new,gas,82000
4751,32500,2017,ram,excellent,gas,32000
4752,7500,2010,gmc,good,gas,189285
4753,6475,1985,chevrolet,good,gas,73000
4754,14000,2015,ford,excellent,gas,117000
4755,21750,2014,gmc,excellent,gas,103000
4756,11800,1997,chevrolet,good,gas,150000
4757,6950,2007,toyota,excellent,gas,185958
4758,11750,2015,chevrolet,excellent,gas,45014
4759,13000,2015,honda,good,gas,92000
4760,5000,2012,mazda,excellent,gas,64000
4761,2650,2005,honda,fair,gas,41000
4762,13500,2015,subaru,good,gas,109878
4763,6500,2010,honda,good,gas,163790
4764,9400,2014,chevrolet,good,gas,87000
4765,12100,2013,honda,good,gas,104753
4766,2500,2009,chevrolet,fair,gas,218000
4767,6995,2007,honda,excellent,gas,184000
4768,19500,2015,toyota,like new,gas,60000
4769,5000,1996,cadillac,excellent,gas,77300
4770,5000,1996,cadillac,excellent,gas,77500
4771,39250,2018,ford,like new,gas,30000
4772,12000,2011,toyota,like new,gas,67000
4773,3500,1998,dodge,good,gas,130000
4774,14500,2015,gmc,excellent,gas,88000
4775,5500,2009,ford,good,gas,160000
4776,10100,2011,subaru,good,gas,119866
4777,26500,2015,nissan,excellent,gas,121000
4778,18000,2011,ford,excellent,gas,187342
4779,36000,2017,chevrolet,good,gas,86500
4780,13500,2015,lincoln,excellent,gas,60000
4781,9995,2006,gmc,excellent,gas,171500
4782,42995,2018,ram,excellent,diesel,74726
4783,7500,2006,ford,excellent,gas,138456
4784,3200,2004,jeep,good,gas,126000
4785,36972,2017,jeep,like new,gas,12620
4786,12500,2011,jeep,good,gas,136000
4787,20000,2018,jeep,like new,gas,68500
4788,27857,2015,chevrolet,excellent,gas,88000
4789,9500,2011,ford,good,gas,146000
4790,30000,2015,gmc,excellent,gas,96000
4791,53000,2016,ford,excellent,diesel,66461
4792,23800,2017,cadillac,excellent,gas,67700
4793,33900,2019,toyota,like new,gas,22000
4794,8500,1985,chevrolet,excellent,gas,100000
4795,4000,2007,chevrolet,good,gas,81000
4796,8995,2011,chevrolet,excellent,gas,100317
4797,9728,2011,ram,excellent,gas,140016
4798,5000,2004,chevrolet,good,gas,91000
4799,29495,2016,chevrolet,excellent,gas,118898
4800,3000,2012,gmc,fair,gas,117000
